#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.0478059	-0.0221642	0.052694
0.105386	-0.0673494	0.125068
0.176806	-0.115219	0.211035
0.272601	-0.175746	0.324342
0.35992	-0.250639	0.438592
0.446773	-0.322926	0.55126
0.529501	-0.401452	0.664481
0.606347	-0.466604	0.765099
0.673431	-0.542817	0.864962
0.742631	-0.615393	0.964474
0.81179	-0.691164	1.06617
0.888658	-0.776597	1.18018
0.951255	-0.861982	1.28371
1.01597	-0.945042	1.38755
1.07978	-1.02582	1.48938
1.1421	-1.10587	1.58976
1.20446	-1.1846	1.68938
1.26797	-1.26044	1.78786
1.32996	-1.34093	1.88862
1.3909	-1.42313	1.98995
1.44093	-1.50707	2.08507
1.49016	-1.59615	2.18364
1.52991	-1.68649	2.27703
1.57217	-1.77876	2.37397
1.60439	-1.87697	2.46922
1.63016	-1.97659	2.5621
1.656	-2.07472	2.65458
1.68476	-2.17354	2.75004
1.71554	-2.27516	2.84946
1.73919	-2.37478	2.94353
1.75635	-2.46954	3.03041
1.78167	-2.57929	3.13482
1.79415	-2.69917	3.24107
1.80051	-2.81026	3.33757
1.80207	-2.91962	3.43098
1.79767	-3.01919	3.51385
1.79205	-3.11808	3.59637
1.78596	-3.21727	3.67974
1.77922	-3.31728	3.7643
1.76384	-3.41865	3.84686
1.75552	-3.50605	3.921
1.74723	-3.59867	4.00041
1.7414	-3.69607	4.08575
1.73737	-3.80107	4.17931
1.73605	-3.89421	4.26365
1.73034	-3.99275	4.35157
1.7254	-4.09305	4.44185
1.72433	-4.19089	4.53176
