#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.0619386	-0.0248181	0.0667258
-0.138332	-0.0560596	0.149259
-0.224938	-0.0925243	0.243224
-0.316631	-0.131562	0.342876
-0.408557	-0.170779	0.442814
-0.502914	-0.220981	0.549322
-0.594076	-0.265925	0.650879
-0.681863	-0.315583	0.751352
-0.766816	-0.36765	0.850396
-0.854597	-0.416187	0.950551
-0.934135	-0.461786	1.04204
-1.01376	-0.494495	1.12793
-1.10191	-0.540245	1.22722
-1.19088	-0.586415	1.32743
-1.27746	-0.638478	1.42813
-1.36685	-0.690507	1.53137
-1.46656	-0.746398	1.64557
-1.56271	-0.80074	1.75592
-1.64846	-0.85981	1.85922
-1.72035	-0.917996	1.94995
-1.79749	-0.977683	2.04617
-1.88224	-1.02647	2.14394
-1.96801	-1.08022	2.24498
-2.05542	-1.13211	2.34658
-2.14076	-1.18361	2.44617
-2.2228	-1.23713	2.54388
-2.30456	-1.28941	2.64075
-2.38597	-1.34258	2.73777
-2.46851	-1.39662	2.83621
-2.54338	-1.44201	2.92372
-2.62867	-1.48634	3.01979
-2.71539	-1.53113	3.11732
-2.80253	-1.57301	3.2138
-2.8903	-1.61325	3.31004
-2.97917	-1.65924	3.41006
