#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
0.0373291	-0.0360432	0.05189	0.05189	-0.0360432
0.0775397	-0.103509	0.129331	0.129331	-0.103509
0.119892	-0.193536	0.227663	0.227663	-0.193536
0.14927	-0.283777	0.320641	0.320641	-0.283777
0.169386	-0.378889	0.415028	0.415028	-0.378889
0.177459	-0.483321	0.514869	0.514869	-0.483321
0.188557	-0.59329	0.622533	0.622533	-0.59329
0.206441	-0.699294	0.72913	0.72913	-0.699294
0.20849	-0.804847	0.831413	0.831413	-0.804847
0.204231	-0.892949	0.916007	0.916007	-0.892949
0.193931	-0.98721	1.00608	1.00608	-0.98721
0.203951	-1.07254	1.09176	1.09176	-1.07254
0.210436	-1.1563	1.17529	1.17529	-1.1563
0.229286	-1.24072	1.26173	1.26173	-1.24072
0.229024	-1.34035	1.35978	1.35978	-1.34035
0.239425	-1.4312	1.45109	1.45109	-1.4312
0.242808	-1.52506	1.54427	1.54427	-1.52506
0.244535	-1.62614	1.64443	1.64443	-1.62614
0.237126	-1.72691	1.74312	1.74312	-1.72691
0.223658	-1.82527	1.83893	1.83893	-1.82527
0.213792	-1.92523	1.93706	1.93706	-1.92523
0.197808	-2.02418	2.03382	2.03382	-2.02418
0.166765	-2.12803	2.13455	2.13455	-2.12803
0.13602	-2.22765	2.2318	2.2318	-2.22765
0.101887	-2.32072	2.32295	2.32295	-2.32072
0.0655709	-2.41412	2.41501	2.41501	-2.41412
0.0320902	-2.50883	2.50903	2.50903	-2.50883
0.00280583	-2.60434	2.60434	2.60434	-2.60434
-0.0218534	-2.69718	2.69726	2.69726	-2.69718
-0.0328447	-2.79794	2.79814	2.79814	-2.79794
-0.0317151	-2.89109	2.89126	2.89126	-2.89109
-0.0293465	-2.98696	2.9871	2.9871	-2.98696
-0.0204775	-3.07983	3.0799	3.0799	-3.07983
-0.0102556	-3.17703	3.17704	3.17704	-3.17703
-0.0001557	-3.27415	3.27415	3.27415	-3.27415
0.00734697	-3.38966	3.38967	3.38967	-3.38966
0.0126804	-3.49845	3.49847	3.49847	-3.49845
0.0151193	-3.58502	3.58506	3.58506	-3.58502
0.0250825	-3.68591	3.68599	3.68599	-3.68591
0.0289412	-3.78742	3.78753	3.78753	-3.78742
0.0381039	-3.88592	3.88611	3.88611	-3.88592
0.0569536	-3.9776	3.97801	3.97801	-3.9776
0.0771827	-4.06836	4.06909	4.06909	-4.06836
0.0908039	-4.15685	4.15784	4.15784	-4.15685
0.096671	-4.25438	4.25548	4.25548	-4.25438
0.0874671	-4.35614	4.35702	4.35702	-4.35614
0.0754906	-4.45994	4.46058	4.46058	-4.45994
0.0629807	-4.56148	4.56191	4.56191	-4.56148
0.0511467	-4.65814	4.65842	4.65842	-4.65814
0.048306	-4.75591	4.75615	4.75615	-4.75591
0.0599725	-4.86168	4.86205	4.86205	-4.86168
0.0539436	-4.95154	4.95183	4.95183	-4.95154
0.0564698	-5.05095	5.05126	5.05126	-5.05095
0.0600739	-5.15951	5.15986	5.15986	-5.15951
0.061322	-5.26234	5.26269	5.26269	-5.26234
0.0529575	-5.36245	5.36271	5.36271	-5.36245
0.0433786	-5.46143	5.4616	5.4616	-5.46143
0.0311422	-5.55964	5.55973	5.55973	-5.55964
0.0182853	-5.65867	5.6587	5.6587	-5.65867
0.00504802	-5.75829	5.75829	5.75829	-5.75829
-0.00408062	-5.86168	5.86169	5.86169	-5.86168
-0.0123027	-5.96191	5.96193	5.96193	-5.96191
-0.0193195	-6.06605	6.06608	6.06608	-6.06605
-0.0375045	-6.16762	6.16774	6.16774	-6.16762
-0.0508264	-6.26607	6.26628	6.26628	-6.26607
-0.0692806	-6.36806	6.36843	6.36843	-6.36806
-0.0942337	-6.47169	6.47238	6.47238	-6.47169
-0.114911	-6.58007	6.58107	6.58107	-6.58007
-0.119366	-6.67807	6.67914	6.67914	-6.67807
-0.116082	-6.77701	6.77801	6.77801	-6.77701
-0.102829	-6.87897	6.87974	6.87974	-6.87897
-0.0816373	-6.96306	6.96354	6.96354	-6.96306
-0.0588456	-7.05241	7.05265	7.05265	-7.05241
-0.0366312	-7.1459	7.146	7.146	-7.1459
-0.0189717	-7.24224	7.24227	7.24227	-7.24224
-0.00347244	-7.34857	7.34857	7.34857	-7.34857
0.0184866	-7.44963	7.44965	7.44965	-7.44963
0.0408857	-7.54265	7.54276	7.54276	-7.54265
0.0537351	-7.63679	7.63698	7.63698	-7.63679
0.0657033	-7.73662	7.7369	7.7369	-7.73662
0.0745899	-7.8363	7.83665	7.83665	-7.8363
0.0782172	-7.93526	7.93564	7.93564	-7.93526
0.0752439	-8.01188	8.01223	8.01223	-8.01188
0.0644943	-8.11705	8.1173	8.1173	-8.11705
0.052298	-8.20225	8.20242	8.20242	-8.20225
0.0345367	-8.29402	8.29409	8.29409	-8.29402
0.0176114	-8.38599	8.38601	8.38601	-8.38599
-0.014446	-8.48741	8.48742	8.48742	-8.48741
-0.0409916	-8.58759	8.58769	8.58769	-8.58759
-0.0555529	-8.68988	8.69006	8.69006	-8.68988
-0.0678309	-8.79219	8.79245	8.79245	-8.79219
-0.0660832	-8.89211	8.89236	8.89236	-8.89211
-0.0541818	-8.97993	8.9801	8.9801	-8.97993
-0.0400006	-9.07642	9.07651	9.07651	-9.07642
-0.0215308	-9.17966	9.17968	9.17968	-9.17966
-0.00535882	-9.28668	9.28668	9.28668	-9.28668
0.00678108	-9.40143	9.40143	9.40143	-9.40143
0.00376976	-9.50289	9.5029	9.5029	-9.50289
-0.00127774	-9.60325	9.60325	9.60325	-9.60325
-0.00386217	-9.71491	9.71491	9.71491	-9.71491
-0.00580139	-9.82086	9.82087	9.82087	-9.82086
-0.0106944	-9.92255	9.92256	9.92256	-9.92255
-0.0198332	-10.0114	10.0114	10.0114	-10.0114
-0.0248089	-10.1085	10.1085	10.1085	-10.1085
-0.0278609	-10.2052	10.2052	10.2052	-10.2052
-0.0263179	-10.2928	10.2928	10.2928	-10.2928
-0.0226036	-10.3805	10.3806	10.3806	-10.3805
-0.0205611	-10.4714	10.4714	10.4714	-10.4714
-0.0164284	-10.5584	10.5584	10.5584	-10.5584
-0.0160904	-10.6562	10.6562	10.6562	-10.6562
-0.0145392	-10.7551	10.7551	10.7551	-10.7551
0.00856788	-10.8588	10.8588	10.8588	-10.8588
0.025897	-10.9517	10.9517	10.9517	-10.9517
0.0397553	-11.0391	11.0391	11.0391	-11.0391
0.0591372	-11.1399	11.1401	11.1401	-11.1399
0.0730882	-11.2395	11.2397	11.2397	-11.2395
0.0742276	-11.3418	11.342	11.342	-11.3418
0.0730823	-11.4432	11.4435	11.4435	-11.4432
0.0588889	-11.534	11.5341	11.5341	-11.534
0.0390955	-11.6289	11.629	11.629	-11.6289
0.0218993	-11.7194	11.7195	11.7195	-11.7194
-0.00676121	-11.8259	11.8259	11.8259	-11.8259
-0.0346692	-11.9279	11.9279	11.9279	-11.9279
-0.0610688	-12.0313	12.0315	12.0315	-12.0313
-0.0827867	-12.1317	12.1319	12.1319	-12.1317
