#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
0.0506638	0.0283078	0.0580358	0.0580358	0.0283078
0.103201	0.0959395	0.140907	0.140907	0.0959395
0.137552	0.16004	0.211029	0.211029	0.16004
0.166949	0.238092	0.290791	0.290791	0.238092
0.1828	0.336084	0.382581	0.382581	0.336084
0.194181	0.440803	0.481678	0.481678	0.440803
0.194117	0.544085	0.577676	0.577676	0.544085
0.183552	0.640704	0.666479	0.666479	0.640704
0.166867	0.742207	0.760734	0.760734	0.742207
0.142668	0.839824	0.851856	0.851856	0.839824
0.119447	0.949763	0.957245	0.957245	0.949763
0.0906452	1.05859	1.06246	1.06246	1.05859
0.0623107	1.16055	1.16223	1.16223	1.16055
0.0312743	1.25841	1.2588	1.2588	1.25841
0.0107345	1.3627	1.36274	1.36274	1.3627
-0.0176223	1.47168	1.47178	1.47178	1.47168
-0.0412252	1.58627	1.5868	1.5868	1.58627
-0.0618096	1.69349	1.69462	1.69462	1.69349
-0.0741652	1.81228	1.8138	1.8138	1.81228
-0.0916037	1.93852	1.94068	1.94068	1.93852
-0.0984902	2.05549	2.05784	2.05784	2.05549
-0.101998	2.16238	2.16479	2.16479	2.16238
-0.102735	2.27883	2.28114	2.28114	2.27883
-0.0974921	2.40429	2.40627	2.40627	2.40429
-0.0894317	2.52279	2.52438	2.52438	2.52279
-0.0738397	2.64464	2.64567	2.64567	2.64464
-0.0601551	2.73857	2.73923	2.73923	2.73857
-0.0322732	2.82964	2.82983	2.82983	2.82964
-0.0207761	2.93685	2.93692	2.93692	2.93685
-0.0101429	3.0303	3.03032	3.03032	3.0303
0.0031437	3.13266	3.13266	3.13266	3.13266
0.0173693	3.23446	3.23451	3.23451	3.23446
0.0323737	3.3306	3.33076	3.33076	3.3306
0.0430389	3.43546	3.43573	3.43573	3.43546
0.0501873	3.53222	3.53258	3.53258	3.53222
0.0520296	3.62307	3.62345	3.62345	3.62307
0.0448864	3.72575	3.72602	3.72602	3.72575
0.0330286	3.83003	3.83017	3.83017	3.83003
0.0137794	3.93199	3.93202	3.93202	3.93199
0.00144987	4.04176	4.04176	4.04176	4.04176
-0.00495845	4.14629	4.14629	4.14629	4.14629
-0.0103084	4.24606	4.24607	4.24607	4.24606
-0.00721957	4.34053	4.34053	4.34053	4.34053
-0.0011655	4.44025	4.44025	4.44025	4.44025
0.00749812	4.53642	4.53643	4.53643	4.53642
0.01829	4.64039	4.64043	4.64043	4.64039
0.0300052	4.73915	4.73925	4.73925	4.73915
0.0356745	4.83627	4.83641	4.83641	4.83627
0.0324229	4.92233	4.92244	4.92244	4.92233
0.0299433	5.01519	5.01528	5.01528	5.01519
0.020462	5.10389	5.10393	5.10393	5.10389
0.0126134	5.18908	5.1891	5.1891	5.18908
0.0122924	5.26914	5.26915	5.26915	5.26914
0.0161757	5.34457	5.3446	5.3446	5.34457
0.0229995	5.43238	5.43243	5.43243	5.43238
0.0328406	5.52322	5.52332	5.52332	5.52322
0.0394688	5.61823	5.61837	5.61837	5.61823
0.0511446	5.7235	5.72373	5.72373	5.7235
0.0573202	5.83106	5.83134	5.83134	5.83106
0.056511	5.93199	5.93226	5.93226	5.93199
0.0570675	6.03131	6.03158	6.03158	6.03131
0.0546696	6.13565	6.13589	6.13589	6.13565
0.0525745	6.23652	6.23674	6.23674	6.23652
0.0526715	6.33498	6.3352	6.3352	6.33498
0.0504018	6.43431	6.43451	6.43451	6.43431
0.0453274	6.54249	6.54265	6.54265	6.54249
0.0389768	6.64659	6.6467	6.6467	6.64659
0.0282383	6.75462	6.75468	6.75468	6.75462
0.0171208	6.85727	6.85729	6.85729	6.85727
0.00417769	6.95534	6.95534	6.95534	6.95534
-0.00917833	7.05229	7.05229	7.05229	7.05229
-0.0224265	7.14884	7.14888	7.14888	7.14884
-0.0305394	7.24093	7.241	7.241	7.24093
-0.0430265	7.34275	7.34288	7.34288	7.34275
-0.0494534	7.43993	7.44009	7.44009	7.43993
-0.0515598	7.53294	7.53312	7.53312	7.53294
-0.0525578	7.6296	7.62978	7.62978	7.6296
-0.0502242	7.73696	7.73712	7.73712	7.73696
-0.0472955	7.844	7.84414	7.84414	7.844
-0.0413877	7.94689	7.94699	7.94699	7.94689
-0.0334112	8.05977	8.05983	8.05983	8.05977
-0.0310355	8.16973	8.16979	8.16979	8.16973
-0.0157897	8.27697	8.27698	8.27698	8.27697
-0.000524514	8.38099	8.38099	8.38099	8.38099
-0.00329002	8.47732	8.47732	8.47732	8.47732
9.37671e-05	8.57418	8.57418	8.57418	8.57418
-0.00451989	8.68387	8.68387	8.68387	8.68387
-0.0142682	8.78644	8.78645	8.78645	8.78644
-0.0223911	8.88681	8.88684	8.88684	8.88681
-0.0299655	8.98858	8.98863	8.98863	8.98858
-0.0401587	9.07285	9.07294	9.07294	9.07285
-0.0405269	9.16589	9.16598	9.16598	9.16589
-0.0312191	9.26324	9.2633	9.2633	9.26324
-0.0145885	9.3634	9.36341	9.36341	9.3634
-0.00317375	9.44796	9.44796	9.44796	9.44796
0.00940452	9.53911	9.53911	9.53911	9.53911
