#1 AntPos X	#2 AntVel X	#3 AntPos Y	#4 AntVel Y	#5 AntAngle	
-0.0156442	-0.312883	-0.0576524	-1.15305	-1.83577	
-0.0354971	-0.397059	-0.113421	-1.11537	-1.9128	
-0.0505198	-0.300453	-0.187787	-1.48733	-1.77012	
-0.0629035	-0.247675	-0.274487	-1.73399	-1.71267	
-0.0710008	-0.161945	-0.368649	-1.88325	-1.65658	
-0.0740961	-0.0619066	-0.467016	-1.96734	-1.60225	
-0.0836433	-0.190945	-0.569155	-2.04277	-1.664	
-0.0848263	-0.0236603	-0.672456	-2.06603	-1.58225	
-0.0769667	0.157193	-0.777336	-2.09759	-1.496	
-0.0680209	0.178916	-0.8801	-2.05529	-1.48396	
-0.0508294	0.343828	-0.983076	-2.05952	-1.40538	
-0.016995	0.676689	-1.09094	-2.15733	-1.26685	
0.0138233	0.616366	-1.19325	-2.0462	-1.27822	
0.0392817	0.509168	-1.30114	-2.15776	-1.33906	
0.0534454	0.283273	-1.40521	-2.08133	-1.43553	
0.0555652	0.0423977	-1.49864	-1.86862	-1.54811	
0.0550904	-0.00949576	-1.59383	-1.90376	-1.57578	
0.0518459	-0.0648903	-1.69348	-1.99314	-1.60334	
0.0452791	-0.131337	-1.7928	-1.98629	-1.63682	
0.0261068	-0.383445	-1.88261	-1.79631	-1.7811	
0.0074568	-0.373	-1.97823	-1.9123	-1.76343	
-0.00936924	-0.336521	-2.07544	-1.94431	-1.74218	
-0.0248106	-0.308826	-2.16631	-1.81727	-1.73913	
-0.03799	-0.263589	-2.26141	-1.90196	-1.70851	
-0.0446439	-0.133077	-2.36023	-1.97648	-1.63803	
-0.0422183	0.0485124	-2.46017	-1.99875	-1.54653	
-0.0251141	0.342084	-2.56309	-2.05846	-1.40612	
-0.00939809	0.314319	-2.66486	-2.03538	-1.41758	
0.00438232	0.275608	-2.76527	-2.00822	-1.43441	
0.0162209	0.236772	-2.8649	-1.99271	-1.45253	
0.0361466	0.398513	-2.97734	-2.24866	-1.3954	
0.0507652	0.292372	-3.08324	-2.11812	-1.43363	
0.0555693	0.0960829	-3.18286	-1.99227	-1.52261	
0.065255	0.193713	-3.30047	-2.35219	-1.48863	
0.0598455	-0.10819	-3.41602	-2.31099	-1.61758	
0.0529902	-0.137107	-3.52429	-2.16538	-1.63403	
0.0414742	-0.230319	-3.63716	-2.25754	-1.67247	
0.0239276	-0.350931	-3.74465	-2.14978	-1.73261	
