#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.0496396	0.0126519	0.0512265
0.121631	0.0339248	0.126274
0.209863	0.055366	0.217044
0.303431	0.0749001	0.312539
0.401774	0.0840234	0.410466
0.498095	0.0932081	0.506741
0.595847	0.102172	0.604543
0.69731	0.114251	0.706608
0.801023	0.11761	0.809611
0.900406	0.121654	0.908587
0.999438	0.123077	1.00699
1.09862	0.125402	1.10576
1.19539	0.125962	1.20201
1.29372	0.128215	1.30005
1.39105	0.13176	1.39728
1.49294	0.141977	1.49967
1.59738	0.155915	1.60497
1.69905	0.168115	1.70734
1.79589	0.181834	1.80507
1.90241	0.184195	1.91131
2.00316	0.18566	2.01174
2.10504	0.188245	2.11344
2.19947	0.193453	2.20796
2.296	0.197568	2.30448
2.39657	0.202015	2.40507
2.49737	0.204601	2.50574
2.60127	0.208832	2.60964
2.70358	0.210511	2.71176
