-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
-0.0852577	0.0261697
