#1 AntPos X	#2 AntVel X	#3 AntPos Y	#4 AntVel Y	#5 AntAngle	
3.27661	1.00507	4.48147	1.86357	1.07619	
3.317	0.807786	4.55827	1.53593	1.08662	
3.35852	0.830432	4.64502	1.73496	1.12438	
3.40089	0.847448	4.73766	1.8529	1.14184	
3.43415	0.665249	4.84722	2.19113	1.27603	
3.47686	0.85411	4.94455	1.94663	1.15733	
3.5231	0.924817	5.02912	1.69141	1.07043	
3.56585	0.855014	5.12169	1.85133	1.13814	
3.61086	0.900241	5.21227	1.81171	1.10963	
3.65846	0.952013	5.30081	1.77075	1.0775	
3.71124	1.05561	5.39011	1.78599	1.03698	
3.76059	0.986995	5.47526	1.70295	1.04553	
3.81226	1.0334	5.56063	1.7074	1.02653	
3.86153	0.985231	5.64585	1.70439	1.04667	
3.91347	1.03884	5.73122	1.70748	1.02422	
3.96734	1.07746	5.81071	1.58988	0.975196	
4.02354	1.12399	5.87932	1.37208	0.884463	
4.07507	1.03066	5.96036	1.62094	1.00444	
4.13912	1.28085	6.02739	1.34056	0.808171	
4.20016	1.2208	6.11284	1.70899	0.950511	
4.25877	1.17237	6.19547	1.65266	0.953802	
4.342	1.66452	6.29271	1.94465	0.862858	
4.41517	1.46335	6.3793	1.73179	0.869215	
4.48606	1.41777	6.46306	1.67531	0.86847	
4.55973	1.47356	6.5423	1.58476	0.821742	
4.63854	1.57617	6.61942	1.54244	0.774581	
4.70938	1.41677	6.69342	1.48002	0.807228	
4.7676	1.16429	6.76805	1.49256	0.908329	
4.8386	1.42007	6.84121	1.46323	0.800365	
4.91651	1.55829	6.90787	1.33314	0.707688	
4.99131	1.49601	6.96755	1.19359	0.673429	
5.06237	1.42119	7.0295	1.23902	0.717024	
5.15083	1.76912	7.08855	1.18102	0.588631	
5.24345	1.85245	7.15809	1.39076	0.643993	
5.33091	1.74908	7.22395	1.31718	0.645463	
5.42009	1.78359	7.30306	1.58224	0.725647	
5.50773	1.7529	7.3688	1.3148	0.643547	
5.58758	1.59702	7.43215	1.26701	0.67068	
5.67186	1.68562	7.50327	1.42249	0.700942	
5.75951	1.75293	7.56017	1.138	0.575812	
5.84077	1.62531	7.62686	1.33368	0.687156	
5.92664	1.71725	7.68167	1.09616	0.568123	
6.01242	1.71566	7.73542	1.07511	0.55978	
6.08719	1.49541	7.78667	1.02505	0.600904	
6.16692	1.59459	7.83726	1.01176	0.565397	
6.24836	1.62884	7.89028	1.06038	0.577082	
6.3372	1.77666	7.93541	0.902613	0.470059	
6.42276	1.71132	7.99076	1.10688	0.574121	
6.51284	1.80149	8.05346	1.25418	0.608164	
6.60602	1.86369	8.09695	0.869708	0.436621	
6.69403	1.76027	8.15223	1.10561	0.560817	
6.77425	1.60434	8.20808	1.117	0.608194	
6.85259	1.5668	8.27294	1.2972	0.691539	
6.9353	1.65425	8.33318	1.20474	0.62945	
7.0162	1.61792	8.38823	1.10111	0.597569	
7.09081	1.49214	8.44661	1.16755	0.663958	
7.17196	1.62301	8.51089	1.2856	0.669911	
7.26161	1.79305	8.55134	0.809073	0.423874	
7.34157	1.59911	8.59823	0.93775	0.530375	
7.41206	1.40999	8.67152	1.46578	0.804796	
7.48894	1.5376	8.72854	1.14042	0.638162	
7.57075	1.63606	8.78222	1.07358	0.580717	
7.65739	1.7329	8.84663	1.28815	0.639232	
