#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
-0.0165999	-0.0507231	0.0533703	0.0533703	-0.0507231
-0.0324616	-0.125546	0.129675	0.129675	-0.125546
-0.0388379	-0.209832	0.213396	0.213396	-0.209832
-0.0455334	-0.30306	0.306461	0.306461	-0.30306
-0.0536774	-0.405235	0.408774	0.408774	-0.405235
-0.0586692	-0.508614	0.511987	0.511987	-0.508614
-0.0725658	-0.618451	0.622694	0.622694	-0.618451
-0.0932589	-0.725227	0.731199	0.731199	-0.725227
-0.105562	-0.818557	0.825335	0.825335	-0.818557
-0.122057	-0.934237	0.942177	0.942177	-0.934237
-0.131847	-1.04054	1.04886	1.04886	-1.04054
-0.141118	-1.14269	1.15137	1.15137	-1.14269
-0.154248	-1.24626	1.25577	1.25577	-1.24626
-0.165163	-1.36156	1.37154	1.37154	-1.36156
-0.167528	-1.46738	1.47691	1.47691	-1.46738
-0.159671	-1.57375	1.58182	1.58182	-1.57375
-0.154832	-1.67918	1.68631	1.68631	-1.67918
-0.14824	-1.7679	1.77411	1.77411	-1.7679
-0.135516	-1.86106	1.86599	1.86599	-1.86106
-0.126234	-1.95665	1.96071	1.96071	-1.95665
-0.099187	-2.06131	2.0637	2.0637	-2.06131
-0.0806943	-2.15701	2.15852	2.15852	-2.15701
-0.0553426	-2.26425	2.26493	2.26493	-2.26425
-0.0392039	-2.37429	2.37462	2.37462	-2.37429
-0.0241686	-2.47751	2.47763	2.47763	-2.47751
-0.019758	-2.57182	2.57189	2.57189	-2.57182
-0.0166661	-2.67103	2.67108	2.67108	-2.67103
-0.0101927	-2.76003	2.76004	2.76004	-2.76003
-0.00280739	-2.85725	2.85725	2.85725	-2.85725
-0.00109524	-2.94916	2.94916	2.94916	-2.94916
0.0123849	-3.04781	3.04783	3.04783	-3.04781
0.0268558	-3.14341	3.14353	3.14353	-3.14341
0.0368779	-3.23388	3.23409	3.23409	-3.23388
0.0408171	-3.31513	3.31539	3.31539	-3.31513
0.0431125	-3.4062	3.40648	3.40648	-3.4062
0.0518231	-3.49721	3.4976	3.4976	-3.49721
0.0610741	-3.57078	3.5713	3.5713	-3.57078
0.0708202	-3.66372	3.66441	3.66441	-3.66372
