#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
0.0121295	-0.0522065	0.053597	0.053597	-0.0522065
0.0303204	-0.129266	0.132774	0.132774	-0.129266
0.0488819	-0.214524	0.220023	0.220023	-0.214524
0.0557442	-0.309929	0.314902	0.314902	-0.309929
0.0622803	-0.422493	0.427058	0.427058	-0.422493
0.0726294	-0.527026	0.532007	0.532007	-0.527026
0.0784658	-0.629273	0.634147	0.634147	-0.629273
0.0923022	-0.725902	0.731746	0.731746	-0.725902
0.102018	-0.825616	0.831895	0.831895	-0.825616
0.107657	-0.922911	0.929169	0.929169	-0.922911
0.109503	-1.02016	1.02603	1.02603	-1.02016
0.114237	-1.12793	1.1337	1.1337	-1.12793
0.121452	-1.22561	1.23161	1.23161	-1.22561
0.110575	-1.32104	1.32566	1.32566	-1.32104
0.103465	-1.40782	1.41161	1.41161	-1.40782
0.0955231	-1.50014	1.50317	1.50317	-1.50014
0.086707	-1.59473	1.59708	1.59708	-1.59473
0.0628351	-1.69276	1.69393	1.69393	-1.69276
0.0409606	-1.79081	1.79128	1.79128	-1.79081
0.0245812	-1.89284	1.893	1.893	-1.89284
0.0127386	-1.99391	1.99395	1.99395	-1.99391
0.00697753	-2.09504	2.09505	2.09505	-2.09504
-0.00251433	-2.1919	2.19191	2.19191	-2.1919
-0.00949768	-2.29098	2.291	2.291	-2.29098
-0.00777159	-2.37479	2.3748	2.3748	-2.37479
-0.0082119	-2.47346	2.47348	2.47348	-2.47346
-0.00841341	-2.57299	2.573	2.573	-2.57299
-0.018322	-2.66179	2.66185	2.66185	-2.66179
-0.0254273	-2.76363	2.76375	2.76375	-2.76363
-0.0337083	-2.87579	2.87599	2.87599	-2.87579
-0.0398843	-2.98144	2.98171	2.98171	-2.98144
-0.05132	-3.0837	3.08412	3.08412	-3.0837
-0.0636728	-3.18276	3.1834	3.1834	-3.18276
-0.0748505	-3.28369	3.28454	3.28454	-3.28369
-0.0699762	-3.3855	3.38623	3.38623	-3.3855
-0.0686509	-3.48618	3.48685	3.48685	-3.48618
-0.0631305	-3.56845	3.56901	3.56901	-3.56845
-0.0561797	-3.65549	3.65592	3.65592	-3.65549
-0.051795	-3.7478	3.74816	3.74816	-3.7478
-0.0466599	-3.84322	3.8435	3.8435	-3.84322
-0.0430909	-3.94756	3.9478	3.9478	-3.94756
-0.0342443	-4.03474	4.03489	4.03489	-4.03474
-0.0218436	-4.12067	4.12072	4.12072	-4.12067
-0.00661852	-4.21324	4.21324	4.21324	-4.21324
0.00487387	-4.30464	4.30464	4.30464	-4.30464
0.0330099	-4.40568	4.40581	4.40581	-4.40568
0.0590056	-4.50074	4.50112	4.50112	-4.50074
0.0750953	-4.60843	4.60904	4.60904	-4.60843
0.087125	-4.7124	4.71321	4.71321	-4.7124
0.094375	-4.81903	4.81995	4.81995	-4.81903
0.0970714	-4.92088	4.92184	4.92184	-4.92088
0.0996095	-5.02369	5.02468	5.02468	-5.02369
0.10079	-5.12727	5.12827	5.12827	-5.12727
0.10768	-5.23583	5.23694	5.23694	-5.23583
0.116428	-5.34547	5.34673	5.34673	-5.34547
0.12693	-5.44068	5.44216	5.44216	-5.44068
0.130132	-5.53318	5.53471	5.53471	-5.53318
0.124478	-5.61999	5.62137	5.62137	-5.61999
0.115225	-5.71508	5.71625	5.71625	-5.71508
0.104935	-5.80915	5.8101	5.8101	-5.80915
0.0852984	-5.90733	5.90795	5.90795	-5.90733
0.0546329	-6.00278	6.00302	6.00302	-6.00278
0.0285862	-6.10241	6.10248	6.10248	-6.10241
0.012376	-6.20419	6.20421	6.20421	-6.20419
-0.00883538	-6.31455	6.31456	6.31456	-6.31455
-0.0259322	-6.42089	6.42094	6.42094	-6.42089
-0.038567	-6.5304	6.53051	6.53051	-6.5304
-0.052056	-6.63771	6.63791	6.63791	-6.63771
-0.0554896	-6.73966	6.73989	6.73989	-6.73966
-0.0562634	-6.84094	6.84117	6.84117	-6.84094
-0.0589803	-6.94976	6.95001	6.95001	-6.94976
-0.0638588	-7.05802	7.05831	7.05831	-7.05802
-0.0644174	-7.17415	7.17444	7.17444	-7.17415
-0.0662551	-7.27685	7.27715	7.27715	-7.27685
-0.0767241	-7.3831	7.38349	7.38349	-7.3831
-0.0760895	-7.49182	7.4922	7.4922	-7.49182
-0.0781464	-7.59947	7.59988	7.59988	-7.59947
-0.0854747	-7.70603	7.7065	7.7065	-7.70603
-0.0895461	-7.80924	7.80975	7.80975	-7.80924
-0.1075	-7.92868	7.92941	7.92941	-7.92868
-0.12363	-8.03762	8.03857	8.03857	-8.03762
-0.126498	-8.14022	8.14121	8.14121	-8.14022
-0.125198	-8.24344	8.24439	8.24439	-8.24344
-0.118613	-8.34717	8.34802	8.34802	-8.34717
-0.110483	-8.44762	8.44834	8.44834	-8.44762
-0.0986623	-8.54864	8.54921	8.54921	-8.54864
-0.0935728	-8.64304	8.64355	8.64355	-8.64304
-0.0847396	-8.73899	8.7394	8.7394	-8.73899
-0.0875543	-8.83201	8.83244	8.83244	-8.83201
-0.0900366	-8.93914	8.9396	8.9396	-8.93914
-0.0838977	-9.03575	9.03614	9.03614	-9.03575
-0.0862972	-9.13384	9.13425	9.13425	-9.13384
-0.0908497	-9.21992	9.22036	9.22036	-9.21992
-0.0831505	-9.31519	9.31556	9.31556	-9.31519
-0.0649596	-9.41107	9.41129	9.41129	-9.41107
-0.0500896	-9.51224	9.51237	9.51237	-9.51224
-0.0393827	-9.62278	9.62286	9.62286	-9.62278
-0.0296163	-9.72786	9.7279	9.7279	-9.72786
-0.0208192	-9.82928	9.8293	9.8293	-9.82928
-0.0237145	-9.9429	9.94293	9.94293	-9.9429
-0.0290411	-10.0517	10.0517	10.0517	-10.0517
-0.0257562	-10.151	10.1511	10.1511	-10.151
-0.0259335	-10.2434	10.2435	10.2435	-10.2434
-0.0306486	-10.3438	10.3438	10.3438	-10.3438
-0.0165096	-10.4512	10.4512	10.4512	-10.4512
-0.00379846	-10.5553	10.5553	10.5553	-10.5553
0.00959248	-10.655	10.655	10.655	-10.655
0.0322852	-10.7592	10.7593	10.7593	-10.7592
0.0478366	-10.8562	10.8563	10.8563	-10.8562
0.0714027	-10.9501	10.9504	10.9504	-10.9501
0.0909222	-11.0469	11.0473	11.0473	-11.0469
0.105549	-11.1419	11.1424	11.1424	-11.1419
0.113306	-11.2385	11.2391	11.2391	-11.2385
0.119948	-11.3388	11.3394	11.3394	-11.3388
0.124233	-11.4349	11.4356	11.4356	-11.4349
0.13163	-11.5379	11.5387	11.5387	-11.5379
