#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
0.0501504	0.0865746	0.100051	0.100051	0.0865746
0.0766237	0.186859	0.201959	0.201959	0.186859
0.0658782	0.296583	0.303812	0.303812	0.296583
0.0243247	0.402261	0.402996	0.402996	0.402261
-0.0256228	0.503182	0.503834	0.503834	0.503182
-0.061493	0.609663	0.612757	0.612757	0.609663
-0.0670592	0.725049	0.728143	0.728143	0.725049
-0.0401077	0.840449	0.841406	0.841406	0.840449
0.00389785	0.949966	0.949974	0.949974	0.949966
0.0434032	1.05935	1.06024	1.06024	1.05935
0.0607367	1.17501	1.17658	1.17658	1.17501
0.0480792	1.29344	1.29434	1.29434	1.29344
0.0132858	1.4076	1.40766	1.40766	1.4076
-0.0253987	1.51854	1.51875	1.51875	1.51854
-0.0500671	1.63252	1.63328	1.63328	1.63252
-0.049604	1.75023	1.75094	1.75094	1.75023
-0.0253501	1.86608	1.86626	1.86626	1.86608
0.00926818	1.97789	1.97791	1.97791	1.97789
0.0374178	2.08991	2.09025	2.09025	2.08991
0.0462995	2.20518	2.20567	2.20567	2.20518
0.0324281	2.32064	2.32086	2.32086	2.32064
0.00398326	2.4327	2.4327	2.4327	2.4327
-0.024508	2.54314	2.54326	2.54326	2.54314
-0.0397682	2.65554	2.65584	2.65584	2.65554
-0.0351087	2.76929	2.76952	2.76952	2.76929
-0.0138984	2.88098	2.88101	2.88101	2.88098
0.0125294	2.99028	2.99031	2.99031	2.99028
0.0314311	3.10013	3.10029	3.10029	3.10013
0.0342406	3.21157	3.21176	3.21176	3.21157
0.0204276	3.32229	3.32236	3.32236	3.32229
-0.00225246	3.43074	3.43074	3.43074	3.43074
-0.0224505	3.5386	3.53867	3.53867	3.5386
-0.0307699	3.6477	3.64783	3.64783	3.6477
-0.0238225	3.75702	3.75709	3.75709	3.75702
-0.00589007	3.86468	3.86468	3.86468	3.86468
0.0137169	3.97113	3.97116	3.97116	3.97113
0.0256179	4.07817	4.07825	4.07825	4.07817
0.0245392	4.18588	4.18595	4.18595	4.18588
0.0117394	4.29269	4.29271	4.29271	4.29269
-0.00586733	4.39817	4.39818	4.39818	4.39817
-0.0196041	4.50359	4.50364	4.50364	4.50359
-0.0231468	4.60971	4.60976	4.60976	4.60971
-0.0153549	4.71558	4.7156	4.7156	4.71558
-0.000686702	4.82033	4.82033	4.82033	4.82033
0.0134068	4.92458	4.92459	4.92459	4.92458
