#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.0197439	0.0293814	0.035399
-0.040742	0.0705916	0.0815052
-0.0690443	0.103931	0.124775
-0.0809194	0.123899	0.147983
-0.118055	0.138456	0.181954
-0.14511	0.161804	0.217342
-0.173975	0.166564	0.240854
-0.20224	0.166996	0.262276
-0.202326	0.158354	0.256928
-0.187334	0.14462	0.236662
-0.157844	0.125143	0.201434
-0.136415	0.0913703	0.164187
-0.115903	0.064323	0.132556
-0.0903952	0.0466407	0.101718
-0.0613821	0.031968	0.0692078
-0.0457502	0.00148458	0.0457743
-0.0258513	-0.0227483	0.0344351
0.0128593	-0.0352887	0.0375586
0.0593869	-0.0569842	0.0823043
0.086564	-0.0650882	0.108304
0.115172	-0.0981524	0.151322
0.161637	-0.103769	0.19208
0.19508	-0.120604	0.22935
0.2199	-0.0973961	0.240503
0.250276	-0.0819755	0.263359
0.278141	-0.0872481	0.291504
0.289619	-0.108938	0.309429
0.304548	-0.12129	0.327812
0.315501	-0.146246	0.347748
0.323368	-0.172329	0.36642
0.331072	-0.198935	0.386243
0.332492	-0.222057	0.399825
0.322738	-0.26274	0.416163
0.329815	-0.299117	0.445251
0.346702	-0.332594	0.480439
0.359232	-0.363687	0.51119
0.374733	-0.39233	0.542538
0.384173	-0.413244	0.564233
