# AntVel X	# AntVel Y	# Speed	
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
0.0703293	-0.0999976	0.122253
