# AntVel X	# AntVel Y	# Speed	
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
0.096052	-0.0119716	0.0967952
