# AntVel X	# AntVel Y	# Speed	
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
0.0226948	0.0800531	0.0832079
