# AntVel X	# AntVel Y	# Speed	
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
-0.0579314	0.0999165	0.115496
