# AntVel X	# AntVel Y	# Speed	
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
0.080907	-0.0599477	0.100696
