# AntVel X	# AntVel Y	# Speed	
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
0.0677642	-0.0254661	0.0723914
