# AntVel X	# AntVel Y	# Speed	
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
0.0912089	0.0777228	0.119833
