#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
-0.0398411	0.0154353	0.0427266
-0.104191	0.0429665	0.112702
-0.202605	0.0795885	0.217677
-0.2983	0.114741	0.319607
-0.39219	0.139688	0.416324
-0.473479	0.163302	0.500849
-0.56536	0.18708	0.595509
-0.664218	0.20602	0.695435
-0.762258	0.222087	0.793952
-0.857921	0.255767	0.895234
-0.947453	0.287599	0.990142
-1.03775	0.320304	1.08605
-1.13415	0.35173	1.18744
-1.23321	0.370429	1.28764
-1.34947	0.395164	1.40614
-1.45294	0.416948	1.51159
-1.54861	0.437461	1.60922
-1.65406	0.455983	1.71576
-1.7559	0.473996	1.81875
-1.85486	0.490752	1.91868
-1.95883	0.501418	2.02199
-2.05448	0.518982	2.11901
-2.15458	0.541141	2.2215
-2.25427	0.556819	2.32202
-2.34521	0.57389	2.41441
-2.44396	0.590195	2.51421
-2.54433	0.606238	2.61555
-2.63704	0.621187	2.70922
-2.74188	0.628737	2.81304
-2.85275	0.633314	2.9222
-2.95915	0.649486	3.02959
-3.0666	0.660257	3.13688
-3.17044	0.675729	3.24165
-3.27185	0.69077	3.34397
-3.3683	0.71171	3.44267
-3.4742	0.730859	3.55025
-3.58408	0.751747	3.66207
-3.68573	0.771537	3.76561
-3.78972	0.792897	3.87177
-3.89527	0.801936	3.97696
-3.99654	0.812852	4.07836
-4.08533	0.820406	4.16689
-4.1778	0.827878	4.25904
-4.27446	0.837377	4.35571
-4.36004	0.861014	4.44425
-4.45148	0.897845	4.54113
-4.54273	0.935183	4.63799
-4.63143	0.972738	4.73248
-4.72132	1.01124	4.8284
-4.81244	1.05387	4.92648
-4.89266	1.09071	5.01276
-4.99984	1.15223	5.13089
-5.0953	1.20602	5.23608
-5.18355	1.25773	5.33395
-5.26873	1.31548	5.43047
-5.3432	1.37575	5.51747
-5.42094	1.43707	5.60818
-5.49681	1.49842	5.69738
-5.56795	1.56772	5.78445
-5.63834	1.64363	5.87302
-5.70641	1.72903	5.96261
-5.77174	1.81113	6.04923
-5.84076	1.89778	6.14134
-5.91008	1.98609	6.23487
-5.96488	2.06333	6.31166
-6.0193	2.15245	6.39257
-6.07445	2.23959	6.47415
-6.12225	2.32562	6.54908
-6.16982	2.41227	6.62462
-6.2194	2.49671	6.70182
-6.26797	2.58091	6.77853
-6.31455	2.67217	6.85668
-6.36984	2.76708	6.9449
-6.41882	2.8596	7.02699
-6.46555	2.94852	7.10613
-6.51715	3.03309	7.18839
-6.57445	3.12436	7.27909
-6.6202	3.21418	7.35922
-6.6691	3.29763	7.43984
-6.70927	3.38561	7.5151
-6.74683	3.46747	7.58571
-6.77988	3.55767	7.65662
-6.80831	3.65241	7.72613
-6.84108	3.75118	7.80203
-6.88012	3.84301	7.88065
-6.91644	3.93028	7.95514
-6.94777	4.0153	8.02459
-6.97187	4.11028	8.09329
-6.9954	4.20713	8.16306
-7.02119	4.30161	8.23413
-7.05126	4.38861	8.30543
-7.09952	4.48109	8.39544
-7.14552	4.56999	8.48193
-7.18837	4.66171	8.56763
-7.22865	4.75362	8.65161
-7.27561	4.8432	8.7402
-7.32156	4.93424	8.82904
-7.36696	5.02679	8.91856
-7.40667	5.10829	8.99741
-7.44923	5.1918	9.07997
-7.48147	5.27986	9.15693
-7.5097	5.36057	9.22666
-7.55005	5.43897	9.30514
-7.60342	5.51977	9.39574
-7.65596	5.60154	9.48636
-7.70937	5.68077	9.5763
-7.76214	5.76106	9.66647
-7.8208	5.83348	9.75676
-7.88165	5.90848	9.85041
-7.94178	5.98646	9.94532
-8.00194	6.0671	10.042
-8.05952	6.14595	10.1355
-8.11712	6.22587	10.2298
-8.17807	6.31335	10.3315
-8.24098	6.40647	10.4382
-8.30364	6.4934	10.5411
-8.36399	6.5819	10.6432
-8.42888	6.66198	10.7437
-8.49101	6.74174	10.842
-8.54308	6.82166	10.9325
-8.59017	6.89896	11.0176
-8.63696	6.9781	11.1036
-8.68869	7.06202	11.1967
-8.73573	7.14716	11.2869
-8.78599	7.23275	11.3801
-8.83092	7.31174	11.465
-8.86826	7.38987	11.5437
-8.91636	7.48697	11.6429
-8.95905	7.57286	11.7309
-9.00255	7.6606	11.8208
-9.05421	7.73644	11.9093
-9.10584	7.82247	12.0045
-9.14455	7.90867	12.0901
-9.1885	7.98894	12.1759
-9.23108	8.07301	12.2632
-9.26004	8.15989	12.3423
-9.29224	8.24823	12.4249
-9.32386	8.33776	12.5081
-9.35384	8.42665	12.5898
-9.38226	8.51759	12.6719
-9.41512	8.61062	12.7588
-9.44765	8.70501	12.8466
-9.47612	8.795	12.9286
-9.51033	8.88513	13.0151
-9.54642	8.97714	13.1043
-9.57845	9.07075	13.1919
-9.60196	9.16208	13.2718
-9.62076	9.26035	13.3534
-9.63199	9.34828	13.4226
-9.63556	9.44646	13.4937
-9.63643	9.55276	13.5689
-9.64178	9.65026	13.6415
-9.65606	9.74873	13.7214
-9.67036	9.84198	13.7978
-9.67811	9.94129	13.8743
-9.68286	10.039	13.9477
-9.68447	10.132	14.016
-9.69283	10.2289	14.0919
-9.70144	10.3273	14.1694
-9.71367	10.4349	14.2563
-9.73148	10.5304	14.3385
-9.74378	10.6176	14.4109
-9.76003	10.7204	14.4978
-9.78366	10.8093	14.5794
-9.80826	10.8934	14.6584
-9.8433	10.9853	14.7502
-9.87849	11.0777	14.8425
-9.90437	11.1768	14.9337
-9.93215	11.2835	15.0321
-9.97499	11.3913	15.1414
-10.0215	11.4856	15.243
-10.0659	11.5761	15.3404
-10.1081	11.6649	15.4351
-10.1359	11.7503	15.5179
-10.1747	11.8407	15.6118
-10.2104	11.9422	15.7121
-10.2467	12.0387	15.809
-10.2843	12.1345	15.9064
-10.3228	12.2303	16.0044
-10.3667	12.3199	16.1012
-10.4104	12.4095	16.1979
-10.4474	12.5034	16.2937
-10.4893	12.5974	16.3927
-10.536	12.6912	16.4947
-10.5912	12.7864	16.6032
-10.6424	12.8754	16.7044
-10.6919	12.9514	16.7945
-10.7465	13.0257	16.8866
-10.8055	13.0972	16.9792
-10.8733	13.1649	17.0747
-10.9404	13.2342	17.1707
-11.0008	13.3078	17.266
-11.0593	13.3791	17.3582
-11.1147	13.4521	17.4498
-11.1679	13.528	17.5422
-11.2224	13.6081	17.6387
-11.2658	13.6752	17.7181
-11.3121	13.7488	17.8043
-11.3654	13.8236	17.8959
-11.4169	13.9077	17.9936
-11.4656	13.9952	18.0922
-11.521	14.0725	18.1871
-11.5767	14.1496	18.2819
-11.6458	14.2302	18.3881
-11.7194	14.3044	18.4922
-11.7915	14.378	18.5948
-11.8641	14.4492	18.6959
-11.9433	14.5259	18.8054
-12.0191	14.5982	18.9094
-12.0822	14.6737	19.0078
-12.1622	14.7434	19.1125
-12.2422	14.8101	19.2149
-12.32	14.8892	19.3254
-12.398	14.9592	19.429
-12.4795	15.0266	19.533
-12.5585	15.0921	19.6338
-12.6477	15.1603	19.7433
-12.7274	15.2262	19.8449
-12.8057	15.2915	19.9453
-12.8855	15.3566	20.0465
-12.9579	15.4214	20.1426
-13.0316	15.4875	20.2406
-13.1053	15.5562	20.3407
-13.1805	15.6368	20.4508
-13.2494	15.7056	20.5478
-13.3163	15.7592	20.6319
-13.3838	15.8193	20.7214
-13.4544	15.8831	20.8157
-13.5317	15.9528	20.9189
-13.6082	16.025	21.0234
-13.6742	16.0921	21.1172
-13.7416	16.1611	21.2135
-13.8146	16.2338	21.3162
-13.8795	16.2896	21.4008
-13.9521	16.3506	21.4943
-14.0313	16.4195	21.5981
-14.1081	16.4876	21.6998
-14.1795	16.5535	21.7963
-14.249	16.6372	21.905
-14.3077	16.7209	22.0068
-14.3645	16.7997	22.1036
-14.4219	16.8799	22.2018
-14.4743	16.9401	22.2817
-14.5296	17.0015	22.3642
-14.5928	17.0658	22.4542
-14.6527	17.1302	22.5421
-14.7163	17.1929	22.6311
-14.7739	17.277	22.7324
-14.8374	17.3579	22.8352
-14.899	17.4366	22.935
-14.9599	17.5216	23.0392
-15.0116	17.6113	23.141
-15.0712	17.7075	23.2529
-15.125	17.8016	23.3594
-15.1742	17.8868	23.4562
-15.2251	17.971	23.5534
-15.2636	18.0539	23.6415
-15.2995	18.147	23.7358
-15.343	18.2356	23.8316
-15.3866	18.3249	23.928
-15.426	18.4127	24.0206
-15.4611	18.4991	24.1094
-15.4945	18.6034	24.2109
-15.5269	18.7111	24.3144
-15.553	18.8082	24.4058
-15.5778	18.902	24.4939
-15.5964	18.995	24.5775
-15.6065	19.0935	24.6602
-15.6381	19.1841	24.7504
-15.672	19.2754	24.8426
-15.702	19.3615	24.9284
-15.7276	19.4523	25.015
-15.7566	19.5503	25.1094
-15.7874	19.6499	25.2063
-15.8167	19.7485	25.3016
-15.8449	19.8408	25.3913
-15.8835	19.9337	25.488
-15.9194	20.0282	25.5843
-15.9549	20.1218	25.6797
-15.993	20.2121	25.7741
-16.0303	20.3018	25.8676
-16.0672	20.3931	25.9622
-16.1041	20.4854	26.0575
-16.135	20.5863	26.156
-16.166	20.6865	26.254
-16.1993	20.7798	26.348
-16.2377	20.8729	26.4451
-16.2758	20.9651	26.5412
-16.3229	21.0591	26.6444
-16.3781	21.1353	26.7384
-16.4301	21.2081	26.8278
-16.4901	21.2733	26.9161
-16.5575	21.3372	27.0079
-16.6341	21.4036	27.1073
-16.7152	21.4722	27.2113
-16.784	21.5421	27.3087
-16.8532	21.6029	27.3992
-16.9148	21.6662	27.487
-16.9878	21.73	27.5822
-17.064	21.7967	27.6817
-17.1464	21.8692	27.7896
-17.2246	21.9386	27.8924
-17.3015	22.0036	27.9911
-17.3722	22.0671	28.0847
-17.4551	22.1337	28.1883
-17.5467	22.2096	28.3046
-17.6316	22.2796	28.4122
-17.7158	22.3444	28.5153
-17.8003	22.4169	28.6246
-17.8805	22.4852	28.7279
-17.9434	22.5615	28.8269
-17.9988	22.6331	28.9173
-18.0557	22.7234	29.0234
-18.125	22.8082	29.1329
-18.192	22.8886	29.2376
-18.2507	22.961	29.3308
-18.3201	23.0261	29.425
-18.386	23.093	29.5183
-18.4498	23.1651	29.6144
-18.5257	23.2493	29.7277
-18.5956	23.3284	29.833
-18.6564	23.3971	29.9247
-18.7251	23.476	30.0292
-18.7909	23.5548	30.1318
-18.8557	23.6319	30.2325
-18.9219	23.7021	30.3287
-18.9898	23.7654	30.4206
-19.0603	23.8312	30.516
-19.1333	23.8991	30.6146
-19.2048	23.976	30.7193
-19.2777	24.0545	30.8261
-19.3583	24.1254	30.9319
-19.4381	24.1894	31.0317
-19.5198	24.2551	31.1342
-19.6002	24.3182	31.2337
-19.6744	24.3801	31.3284
-19.7511	24.4282	31.414
-19.8245	24.4723	31.4945
-19.9031	24.5187	31.5801
-19.9824	24.5654	31.6663
-20.0623	24.6181	31.7577
-20.1302	24.6702	31.8409
-20.1999	24.7312	31.9322
-20.2729	24.7946	32.0275
-20.3461	24.8655	32.1287
-20.4209	24.9377	32.232
-20.483	25.0067	32.3247
-20.5473	25.078	32.4207
-20.6199	25.1522	32.524
-20.6966	25.2201	32.6252
-20.7769	25.286	32.7271
-20.861	25.3412	32.8232
-20.9418	25.396	32.9168
-21.0227	25.4511	33.0108
-21.0996	25.5067	33.1026
-21.1786	25.5636	33.1968
-21.2588	25.6223	33.2932
-21.3483	25.6758	33.3916
-21.4327	25.7269	33.4848
-21.5176	25.7783	33.5787
-21.6019	25.8372	33.678
-21.6861	25.8957	33.7769
-21.7748	25.9537	33.8783
-21.8598	26.0062	33.9731
-21.9509	26.0563	34.0701
-22.0343	26.1068	34.1624
-22.1285	26.1515	34.2574
-22.2168	26.2124	34.3609
-22.3026	26.2777	34.4663
-22.3998	26.3533	34.5868
-22.4863	26.4273	34.6992
-22.5706	26.4992	34.8086
-22.6591	26.569	34.9192
-22.7425	26.6343	35.023
-22.8226	26.6979	35.1233
-22.8946	26.7505	35.2101
-22.9712	26.8017	35.2988
-23.0522	26.876	35.4079
-23.134	26.969	35.5318
-23.207	27.048	35.6392
-23.2754	27.1316	35.7473
-23.347	27.2064	35.8507
-23.4403	27.2728	35.9618
-23.5183	27.3382	36.0622
-23.5868	27.3976	36.152
-23.6599	27.4659	36.2515
-23.7339	27.5336	36.351
-23.817	27.6147	36.4668
-23.8994	27.6911	36.5784
-23.9849	27.7641	36.6896
-24.068	27.8313	36.7947
-24.1423	27.8957	36.892
-24.2107	27.9659	36.9899
-24.2764	28.0312	37.0822
-24.3473	28.1013	37.1817
-24.4211	28.175	37.2857
-24.5006	28.2469	37.3921
-24.5791	28.3155	37.4953
-24.6525	28.3721	37.5862
-24.7292	28.4282	37.6789
-24.8	28.482	37.7659
-24.8858	28.5493	37.873
-24.9661	28.6	37.964
-25.054	28.6629	38.0692
-25.129	28.7234	38.1642
-25.1964	28.7864	38.2559
-25.2603	28.8513	38.3468
-25.3273	28.9193	38.4421
-25.3847	28.9903	38.5333
-25.4462	29.0667	38.6314
-25.5097	29.1454	38.7324
-25.5693	29.2267	38.8328
-25.6209	29.2925	38.9163
-25.6662	29.3637	38.9998
-25.7224	29.4446	39.0976
-25.7849	29.5234	39.1981
-25.8541	29.6062	39.306
-25.9247	29.6829	39.4102
-26.0019	29.7562	39.5162
-26.0646	29.8255	39.6097
-26.1297	29.8972	39.7065
-26.1966	29.9701	39.8054
0	0	0
-0.070346	0.0667911	0.0970031
-0.148366	0.11855	0.189912
-0.233247	0.175116	0.291668
-0.317126	0.224109	0.388321
-0.402123	0.279231	0.489564
-0.490176	0.331718	0.591869
-0.561801	0.374902	0.675405
-0.623926	0.439574	0.763223
-0.689168	0.511863	0.858461
-0.769741	0.584505	0.966513
-0.850705	0.650069	1.07065
-0.938732	0.708983	1.17638
-1.01279	0.764281	1.2688
-1.0911	0.820908	1.36543
-1.16926	0.87087	1.45794
-1.25404	0.916617	1.55332
-1.34172	0.97752	1.66005
-1.41297	1.0273	1.74695
-1.49603	1.07719	1.84349
-1.58068	1.12557	1.94048
-1.66537	1.16601	2.03299
