# AntVel X	# AntVel Y	# Speed	
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
0.0991659	-0.0898675	0.133828
