# AntVel X	# AntVel Y	# Speed	
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
0.0968908	-0.038333	0.104198
