#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
0.039623	0.0372191	0.0543621	0.0543621	0.0372191
0.0801531	0.0936205	0.123245	0.123245	0.0936205
0.123221	0.169029	0.209174	0.209174	0.169029
0.162382	0.252411	0.300132	0.300132	0.252411
0.198252	0.337344	0.391287	0.391287	0.337344
0.233476	0.431335	0.49047	0.49047	0.431335
0.266605	0.529464	0.592798	0.592798	0.529464
0.295687	0.630784	0.696649	0.696649	0.630784
0.309124	0.728649	0.791509	0.791509	0.728649
0.314683	0.829503	0.887186	0.887186	0.829503
0.289955	0.930809	0.974925	0.974925	0.930809
0.26592	1.02621	1.0601	1.0601	1.02621
0.26012	1.11056	1.14062	1.14062	1.11056
0.247881	1.19739	1.22278	1.22278	1.19739
0.230289	1.28397	1.30446	1.30446	1.28397
0.205239	1.37005	1.38534	1.38534	1.37005
0.1819	1.46336	1.47463	1.47463	1.46336
0.156337	1.54943	1.5573	1.5573	1.54943
0.133565	1.6436	1.64902	1.64902	1.6436
0.117574	1.73441	1.73839	1.73839	1.73441
0.104834	1.81943	1.82245	1.82245	1.81943
0.0752686	1.90394	1.90543	1.90543	1.90394
0.0535808	1.99837	1.99909	1.99909	1.99837
0.0337503	2.09057	2.09084	2.09084	2.09057
0.010257	2.17499	2.17502	2.17502	2.17499
-0.0069552	2.2562	2.25621	2.25621	2.2562
-0.0194852	2.3373	2.33738	2.33738	2.3373
-0.0122926	2.42367	2.4237	2.4237	2.42367
-0.013426	2.51765	2.51769	2.51769	2.51765
-0.00883213	2.61235	2.61236	2.61236	2.61235
-0.0111936	2.69937	2.69939	2.69939	2.69937
-0.0156111	2.79544	2.79548	2.79548	2.79544
-0.0160836	2.89647	2.89651	2.89651	2.89647
-0.0276175	2.98917	2.9893	2.9893	2.98917
-0.0346956	3.08723	3.08743	3.08743	3.08723
-0.0338978	3.18707	3.18725	3.18725	3.18707
-0.0332256	3.29587	3.29604	3.29604	3.29587
-0.0314608	3.39675	3.3969	3.3969	3.39675
-0.0262605	3.49304	3.49313	3.49313	3.49304
-0.0229563	3.58969	3.58976	3.58976	3.58969
-0.0375161	3.70271	3.7029	3.7029	3.70271
