# AntVel X	# AntVel Y	# Speed	
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
0.0999582	-0.0416562	0.108291
