# AntVel X	# AntVel Y	# Speed	
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
0.0995631	0.0882984	0.133077
