-0.0398411	0.0154353	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.104191	0.0429665	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.202605	0.0795885	
0.0348041	-0.0402212	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.2983	0.114741	
0.085849	-0.0977295	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.39219	0.139688	
0.143691	-0.163434	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.473479	0.163302	
0.196184	-0.229781	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.56536	0.18708	
0.24656	-0.312032	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.664218	0.20602	
0.304108	-0.394713	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.762258	0.222087	
0.362409	-0.478003	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.857921	0.255767	
0.417825	-0.561499	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-0.947453	0.287599	
0.458355	-0.640719	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.03775	0.320304	
0.504382	-0.733174	
0.0385636	0.0270262	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.13415	0.35173	
0.549214	-0.818346	
0.0806834	0.071568	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.23321	0.370429	
0.596071	-0.90412	
0.13613	0.126287	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.34947	0.395164	
0.64103	-0.98864	
0.202281	0.186452	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.45294	0.416948	
0.686703	-1.06985	
0.265603	0.248419	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.54861	0.437461	
0.732345	-1.15441	
0.331452	0.312851	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.65406	0.455983	
0.77745	-1.2354	
0.404975	0.378907	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.7559	0.473996	
0.82893	-1.31503	
0.481415	0.446678	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.85486	0.490752	
0.883716	-1.39347	
0.556471	0.51298	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-1.95883	0.501418	
0.931122	-1.48055	
0.641741	0.587444	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.05448	0.518982	
0.977499	-1.56862	
0.710984	0.662464	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.15458	0.541141	
1.01614	-1.64354	
0.77657	0.737406	
0.0540397	0.0326347	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.25427	0.556819	
1.05606	-1.72713	
0.84443	0.812814	
0.12386	0.071235	
0.0240128	0.0387233	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.34521	0.57389	
1.10535	-1.81643	
0.90534	0.88708	
0.199556	0.114863	
0.0621972	0.099774	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.44396	0.590195	
1.14756	-1.90614	
0.969358	0.957589	
0.279052	0.161411	
0.104896	0.17234	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.54433	0.606238	
1.18472	-1.99496	
1.03845	1.0302	
0.36896	0.210505	
0.151798	0.247979	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.63704	0.621187	
1.22433	-2.08484	
1.10125	1.10477	
0.459644	0.25977	
0.20843	0.33	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.74188	0.628737	
1.25956	-2.17339	
1.16295	1.1857	
0.545083	0.298637	
0.261454	0.41304	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.85275	0.633314	
1.30108	-2.26897	
1.22189	1.26819	
0.636573	0.344416	
0.320078	0.496467	
0	0	
0	0	
0	0	
0	0	
0	0	

-2.95915	0.649486	
1.33941	-2.37394	
1.28313	1.34126	
0.736047	0.40037	
0.378844	0.572276	
0	0	
0	0	
0	0	
0	0	
0	0	

-3.0666	0.660257	
1.37969	-2.47719	
1.34681	1.42058	
0.840719	0.450525	
0.438267	0.642732	
0	0	
0	0	
0	0	
0	0	
0	0	

-3.17044	0.675729	
1.40849	-2.57238	
1.40417	1.49861	
0.939492	0.508368	
0.498388	0.713727	
0	0	
0	0	
0	0	
0	0	
0	0	

-3.27185	0.69077	
1.43141	-2.66535	
1.44956	1.57082	
1.0305	0.562039	
0.558735	0.786929	
0.0344648	0.047041	
0	0	
0	0	
0	0	
0	0	

-3.3683	0.71171	
1.45262	-2.76657	
1.49587	1.64988	
1.10824	0.638832	
0.623554	0.863255	
0.0830622	0.112369	
0	0	
0	0	
0	0	
0	0	

-3.4742	0.730859	
1.46863	-2.86149	
1.54405	1.73125	
1.18164	0.695213	
0.6869	0.9353	
0.139703	0.18298	
0	0	
0	0	
0	0	
0	0	

-3.58408	0.751747	
1.4798	-2.94363	
1.58938	1.81117	
1.26053	0.761851	
0.755045	1.00642	
0.205292	0.265744	
0	0	
0	0	
0	0	
0	0	

-3.68573	0.771537	
1.49274	-3.03607	
1.641	1.88613	
1.34168	0.822048	
0.82549	1.07577	
0.270333	0.351743	
0	0	
0	0	
0	0	
0	0	

-3.78972	0.792897	
1.5063	-3.1314	
1.70102	1.96445	
1.4043	0.910351	
0.887918	1.15251	
0.326704	0.440064	
0	0	
0	0	
0	0	
0	0	

-3.89527	0.801936	
1.5255	-3.22881	
1.75962	2.04224	
1.46692	0.996996	
0.951145	1.22987	
0.418257	0.507228	
0	0	
0	0	
0	0	
0	0	

-3.99654	0.812852	
1.54234	-3.33649	
1.81175	2.12803	
1.52983	1.07476	
1.01357	1.31268	
0.507137	0.569076	
0	0	
0	0	
0	0	
0	0	

-4.08533	0.820406	
1.56211	-3.43729	
1.86672	2.21551	
1.59928	1.14169	
1.06554	1.39252	
0.580922	0.639606	
0	0	
0	0	
0	0	
0	0	

-4.1778	0.827878	
1.58881	-3.53536	
1.92382	2.308	
1.65905	1.23019	
1.11874	1.46613	
0.654327	0.704364	
0	0	
0	0	
0	0	
0	0	

-4.27446	0.837377	
1.61297	-3.6345	
1.98054	2.39899	
1.71792	1.31427	
1.17639	1.54811	
0.727477	0.769941	
0	0	
0	0	
0	0	
0	0	

-4.36004	0.861014	
1.6359	-3.73349	
2.03132	2.49226	
1.77243	1.39359	
1.22412	1.62062	
0.804065	0.840015	
0	0	
0	0	
0	0	
0	0	

-4.45148	0.897845	
