# AntVel X	# AntVel Y	# Speed	
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
0.045697	-0.0971192	0.107333
