#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.0127785	-0.00813967	0.0151507
0.03935	-0.00843318	0.0402435
0.0665283	-0.00851468	0.067071
0.0945486	-0.00865625	0.094944
0.122965	-0.009744	0.123351
0.151326	-0.0103712	0.151681
0.178706	-0.0107004	0.179026
0.206085	-0.0115064	0.206406
0.2361	-0.0118744	0.236399
0.264684	-0.0105238	0.264893
0.291929	-0.00959094	0.292086
0.319733	-0.00859485	0.319848
0.349381	-0.00823968	0.349478
0.379653	-0.00575825	0.379697
0.409295	-0.00313395	0.409307
0.438382	-0.00102897	0.438383
0.469276	0.00204472	0.469281
0.500148	0.00504902	0.500174
0.531179	0.00714112	0.531227
0.560404	0.00970448	0.560488
0.589848	0.012728	0.589986
0.61731	0.0156952	0.61751
0.64217	0.0163641	0.642379
0.668656	0.0215572	0.669003
0.696031	0.0257971	0.696509
0.723724	0.0296601	0.724332
0.751683	0.0333109	0.752421
0.779246	0.0373161	0.780139
0.808528	0.0414522	0.80959
0.836649	0.0419751	0.837702
0.865232	0.0511763	0.866744
0.893249	0.0602479	0.895278
0.919682	0.0695525	0.922308
0.94654	0.0787168	0.949808
0.974532	0.0884093	0.978534
1.00159	0.0971374	1.00629
1.02857	0.106129	1.03403
1.05397	0.114526	1.06018
1.08126	0.122605	1.08819
1.10855	0.130604	1.11622
1.13574	0.13849	1.14415
1.16489	0.146367	1.17405
1.19437	0.151981	1.204
1.22314	0.157434	1.23323
1.25137	0.162625	1.2619
1.28151	0.1674	1.29239
1.3106	0.171568	1.32178
1.33863	0.174432	1.34995
