#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.00644321	0.0165887	0.0177961
-0.0151089	0.0395439	0.042332
-0.0255747	0.0642656	0.0691674
-0.0351781	0.0889014	0.0956083
-0.0475131	0.113637	0.12317
-0.0595236	0.139752	0.1519
-0.0719012	0.164043	0.179108
-0.0844986	0.188363	0.206448
-0.0944831	0.212174	0.23226
-0.104829	0.237608	0.259705
-0.114166	0.263128	0.286828
-0.123533	0.288564	0.313894
-0.134062	0.313981	0.341404
-0.145096	0.339688	0.369378
-0.155129	0.36662	0.39809
-0.1656	0.392915	0.426386
-0.176688	0.418953	0.454687
-0.186869	0.445151	0.482783
-0.195286	0.471635	0.510467
-0.204097	0.500451	0.540469
-0.212105	0.527183	0.568252
-0.218869	0.555398	0.596968
-0.225764	0.583413	0.625572
-0.232716	0.615604	0.658122
-0.239336	0.645925	0.68884
-0.246263	0.674159	0.71773
-0.25449	0.701643	0.74637
-0.263494	0.729454	0.775585
-0.272508	0.756544	0.804126
-0.281287	0.783671	0.832624
-0.290039	0.810694	0.861016
-0.299393	0.838041	0.889915
-0.30978	0.863595	0.917475
-0.320109	0.889565	0.945407
-0.329435	0.91555	0.973015
-0.33909	0.941687	1.00088
-0.348422	0.968025	1.02882
-0.358315	0.995108	1.05765
-0.369616	1.021	1.08585
