#1 AntPos X	#2 AntPos Y	#3 Distance form nest	#4 Total Distance	#5 Total Y Distance
0.0510253	0.0860297	0.100023	0.100023	0.0860297
0.0999567	0.173299	0.200059	0.200059	0.173299
0.146556	0.261869	0.30009	0.30009	0.261869
0.190601	0.351775	0.400093	0.400093	0.351775
0.23189	0.443017	0.500038	0.500038	0.443017
0.270241	0.535573	0.599891	0.599891	0.535573
0.305494	0.629393	0.699615	0.699615	0.629393
0.337524	0.724399	0.799172	0.799172	0.724399
0.36626	0.820488	0.898525	0.898525	0.820488
0.391635	0.917552	0.997637	0.997637	0.917552
0.413586	1.01548	1.09647	1.09647	1.01548
0.432061	1.11415	1.19499	1.19499	1.11415
0.44701	1.21344	1.29315	1.29315	1.21344
0.458416	1.31322	1.39093	1.39093	1.31322
0.46632	1.41336	1.4883	1.4883	1.41336
0.470786	1.51372	1.58524	1.58524	1.51372
0.471903	1.61419	1.68175	1.68175	1.61419
0.469783	1.71464	1.77783	1.77783	1.71464
0.464558	1.81499	1.8735	1.8735	1.81499
0.456378	1.91513	1.96875	1.96875	1.91513
0.445412	2.01499	2.06363	2.06363	2.01499
0.431842	2.11452	2.15817	2.15817	2.11452
0.415863	2.21368	2.25241	2.25241	2.21368
0.397681	2.31244	2.34639	2.34639	2.31244
0.377508	2.41079	2.44017	2.44017	2.41079
0.355563	2.50874	2.53381	2.53381	2.50874
0.332068	2.6063	2.62737	2.62737	2.6063
0.307248	2.7035	2.72091	2.72091	2.7035
0.281327	2.80039	2.81449	2.81449	2.80039
0.254527	2.89702	2.90818	2.90818	2.89702
0.227067	2.99343	3.00203	3.00203	2.99343
0.199159	3.08969	3.0961	3.0961	3.08969
0.171014	3.18586	3.19045	3.19045	3.18586
0.142831	3.282	3.2851	3.2851	3.282
0.114805	3.37816	3.38011	3.38011	3.37816
0.0871185	3.4744	3.4755	3.4755	3.4744
0.0599477	3.57078	3.57129	3.57129	3.57078
0.033457	3.66734	3.66749	3.66749	3.66734
0.00780031	3.76411	3.76412	3.76412	3.76411
-0.0168797	3.86113	3.86116	3.86116	3.86113
-0.0404523	3.95842	3.95862	3.95862	3.95842
-0.0627989	4.05599	4.05648	4.05648	4.05599
-0.0838135	4.15386	4.15471	4.15471	4.15386
-0.103403	4.25203	4.25329	4.25329	4.25203
-0.121488	4.35048	4.35218	4.35218	4.35048
-0.138	4.44922	4.45136	4.45136	4.44922
-0.152887	4.54821	4.55078	4.55078	4.54821
-0.166109	4.64745	4.65042	4.65042	4.64745
-0.177638	4.7469	4.75022	4.75022	4.7469
-0.187459	4.84653	4.85016	4.85016	4.84653
-0.195573	4.94632	4.95019	4.95019	4.94632
-0.201988	5.04624	5.05028	5.05028	5.04624
-0.206727	5.14625	5.15041	5.15041	5.14625
-0.209824	5.24633	5.25053	5.25053	5.24633
-0.211322	5.34645	5.35062	5.35062	5.34645
-0.211275	5.44657	5.45067	5.45067	5.44657
-0.209746	5.54669	5.55065	5.55065	5.54669
-0.206806	5.64676	5.65055	5.65055	5.64676
-0.202532	5.74679	5.75036	5.75036	5.74679
-0.19701	5.84675	5.85007	5.85007	5.84675
-0.190329	5.94664	5.94968	5.94968	5.94664
-0.182584	6.04644	6.0492	6.0492	6.04644
-0.173874	6.14616	6.14862	6.14862	6.14616
-0.1643	6.2458	6.24796	6.24796	6.2458
-0.153964	6.34535	6.34721	6.34721	6.34535
-0.142971	6.44482	6.44641	6.44641	6.44482
-0.131427	6.54423	6.54555	6.54555	6.54423
-0.119434	6.64357	6.64465	6.64465	6.64357
-0.107096	6.74287	6.74372	6.74372	6.74287
-0.0945139	6.84213	6.84278	6.84278	6.84213
-0.0817865	6.94137	6.94185	6.94185	6.94137
-0.0690092	7.04059	7.04093	7.04093	7.04059
-0.0562739	7.13982	7.14004	7.14004	7.13982
-0.0436684	7.23906	7.23919	7.23919	7.23906
-0.031276	7.33832	7.33839	7.33839	7.33832
-0.0191752	7.43762	7.43764	7.43764	7.43762
-0.00743895	7.53695	7.53696	7.53696	7.53695
0.00386501	7.63634	7.63634	7.63634	7.63634
0.0146749	7.73578	7.73579	7.73579	7.73578
0.0249349	7.83527	7.83531	7.83531	7.83527
0.0345952	7.93483	7.9349	7.9349	7.93483
0.0436125	8.03444	8.03456	8.03456	8.03444
0.0519494	8.13412	8.13428	8.13428	8.13412
0.059575	8.23385	8.23407	8.23407	8.23385
0.0664648	8.33364	8.3339	8.3339	8.33364
0.0726002	8.43347	8.43379	8.43379	8.43347
0.0779689	8.53335	8.53371	8.53371	8.53335
0.0825644	8.63327	8.63367	8.63367	8.63327
0.0863861	8.73323	8.73365	8.73365	8.73323
0.0894387	8.8332	8.83366	8.83366	8.8332
0.0917323	8.9332	8.93368	8.93368	8.9332
0.0932819	9.03322	9.0337	9.0337	9.03322
0.0941073	9.13324	9.13373	9.13373	9.13324
0.0942325	9.23327	9.23375	9.23375	9.23327
0.0936856	9.33329	9.33376	9.33376	9.33329
0.0924983	9.43331	9.43376	9.43376	9.43331
0.0907054	9.53332	9.53375	9.53375	9.53332
0.0883448	9.63332	9.63372	9.63372	9.63332
0.0854567	9.7333	9.73367	9.73367	9.7333
0.0820834	9.83326	9.8336	9.8336	9.83326
0.078269	9.93321	9.93352	9.93352	9.93321
0.0740588	10.0331	10.0334	10.0334	10.0331
0.0694991	10.1331	10.1333	10.1333	10.1331
0.0646366	10.233	10.2332	10.2332	10.233
0.0595184	10.3328	10.333	10.333	10.3328
0.0541914	10.4327	10.4328	10.4328	10.4327
0.0487019	10.5326	10.5327	10.5327	10.5326
0.0430955	10.6324	10.6325	10.6325	10.6324
0.0374168	10.7323	10.7323	10.7323	10.7323
0.0317091	10.8321	10.8322	10.8322	10.8321
0.0260138	10.932	10.932	10.932	10.932
0.0203709	11.0318	11.0318	11.0318	11.0318
0.014818	11.1317	11.1317	11.1317	11.1317
0.00939086	11.2315	11.2315	11.2315	11.2315
0.00412256	11.3314	11.3314	11.3314	11.3314
-0.000956162	11.4313	11.4313	11.4313	11.4313
-0.0058172	11.5312	11.5312	11.5312	11.5312
-0.0104352	11.6311	11.6311	11.6311	11.6311
-0.0147875	11.731	11.731	11.731	11.731
-0.0188542	11.8309	11.8309	11.8309	11.8309
-0.0226186	11.9308	11.9308	11.9308	11.9308
-0.0260663	12.0308	12.0308	12.0308	12.0308
-0.0291862	12.1307	12.1308	12.1308	12.1307
-0.0319696	12.2307	12.2307	12.2307	12.2307
-0.0344109	12.3307	12.3307	12.3307	12.3307
-0.036507	12.4306	12.4307	12.4307	12.4306
-0.0382572	12.5306	12.5307	12.5307	12.5306
-0.0396637	12.6306	12.6307	12.6307	12.6306
-0.0407305	12.7306	12.7307	12.7307	12.7306
-0.0414644	12.8306	12.8307	12.8307	12.8306
-0.0418738	12.9306	12.9307	12.9307	12.9306
-0.0419695	13.0306	13.0307	13.0307	13.0306
-0.0417637	13.1306	13.1307	13.1307	13.1306
-0.0412704	13.2307	13.2307	13.2307	13.2307
-0.040505	13.3307	13.3307	13.3307	13.3307
-0.0394843	13.4307	13.4307	13.4307	13.4307
-0.0382262	13.5306	13.5307	13.5307	13.5306
-0.0367494	13.6306	13.6307	13.6307	13.6306
-0.0350735	13.7306	13.7307	13.7307	13.7306
-0.0332186	13.8306	13.8307	13.8307	13.8306
-0.0312053	13.9306	13.9306	13.9306	13.9306
-0.0290546	14.0306	14.0306	14.0306	14.0306
-0.0267872	14.1306	14.1306	14.1306	14.1306
-0.0244243	14.2305	14.2306	14.2306	14.2305
-0.0219864	14.3305	14.3305	14.3305	14.3305
-0.0194941	14.4305	14.4305	14.4305	14.4305
-0.0169671	14.5304	14.5305	14.5305	14.5304
-0.014425	14.6304	14.6304	14.6304	14.6304
-0.0118862	14.7304	14.7304	14.7304	14.7304
-0.00936877	14.8304	14.8304	14.8304	14.8304
-0.00688956	14.9303	14.9303	14.9303	14.9303
-0.00446458	15.0303	15.0303	15.0303	15.0303
-0.00210876	15.1303	15.1303	15.1303	15.1303
0.000164067	15.2302	15.2302	15.2302	15.2302
0.00234124	15.3302	15.3302	15.3302	15.3302
0.00441131	15.4302	15.4302	15.4302	15.4302
0.00636404	15.5302	15.5302	15.5302	15.5302
0.00819048	15.6302	15.6302	15.6302	15.6302
0.00988291	15.7302	15.7302	15.7302	15.7302
0.0114349	15.8301	15.8302	15.8302	15.8301
0.0128413	15.9301	15.9301	15.9301	15.9301
0.0140982	16.0301	16.0301	16.0301	16.0301
0.0152029	16.1301	16.1301	16.1301	16.1301
0.0161539	16.2301	16.2301	16.2301	16.2301
0.0169508	16.3301	16.3301	16.3301	16.3301
0.0175944	16.4301	16.4301	16.4301	16.4301
0.0180864	16.5301	16.5301	16.5301	16.5301
0.0184298	16.6301	16.6301	16.6301	16.6301
0.0186282	16.7301	16.7301	16.7301	16.7301
0.0186863	16.8301	16.8301	16.8301	16.8301
0.0186095	16.9301	16.9301	16.9301	16.9301
0.0184039	17.0301	17.0301	17.0301	17.0301
0.0180764	17.1301	17.1301	17.1301	17.1301
0.0176344	17.2301	17.2301	17.2301	17.2301
0.0170856	17.3301	17.3301	17.3301	17.3301
0.0164386	17.4301	17.4301	17.4301	17.4301
0.0157019	17.5301	17.5301	17.5301	17.5301
0.0148845	17.6301	17.6301	17.6301	17.6301
0.0139955	17.7301	17.7301	17.7301	17.7301
0.0130443	17.8301	17.8301	17.8301	17.8301
0.0120401	17.9301	17.9301	17.9301	17.9301
0.0109923	18.0301	18.0301	18.0301	18.0301
0.00991017	18.1301	18.1301	18.1301	18.1301
0.00880275	18.2301	18.2301	18.2301	18.2301
0.00767895	18.3301	18.3301	18.3301	18.3301
0.00654744	18.4301	18.4301	18.4301	18.4301
0.00541656	18.5301	18.5301	18.5301	18.5301
0.00429429	18.6301	18.6301	18.6301	18.6301
